CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,EMPLOYER_STATE,WORKSITE_CITY_1,PREVAILING_WAGE_1,YEAR,
DENIED,COMBUSTION/PERFORMANCE/EMISSIONS ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,53186,2015,
DENIED,BUSINESS LEADER - CAM & CRANK MACHINING,Y,CUMMINS INC.,NY,LAKEWOOD,62483,2015,
DENIED,SENIOR MOBILE ENGINEER,Y,VIMEO LLC,NY,NEW YORK,104458,2015,
DENIED,SECURITY CENTER OPERATIONS SENIOR ANALYST,Y,"SECUREWORKS, INC.",IL,LOMBARD,66946,2015,
DENIED,SAP CONSULTANT,Y,"INNOVATIVE SYSTEMS GROUP, INC.",IL,EAST PEORIA,73736,2015,
DENIED,ASSOCIATE,Y,DEUTSCHE BANK SECURITIES INC.,NY,NEW YORK,90085,2015,
DENIED,"SENIOR ANALYST, QUANTITATIVE RISK MANAGEMENT",Y,"CHICAGO MERCANTILE EXCHANGE, INC.",IL,CHICAGO,74589,2015,
DENIED,SOFTWARE SYSTEMS ARCHITECT,Y,INTEL MOBILE COMMUNICATIONS NORTH AMERICA,PA,ALLENTOWN,75754,2015,
DENIED,"SENIOR VICE PRESIDENT, STRATEGY",Y,STERLING CONSULTING GROUP LLC,NY,NEW YORK,200824,2015,
DENIED,QUANTITATIVE RISK ANALYST,Y,ICE CLEAR CREDIT LLC,IL,CHICAGO,49816,2015,
DENIED,ANALYST,Y,"EVERCORE PARTNERS SERVICES EAST, LLC",NY,NEW YORK,63898,2015,
DENIED,CONSULTANT,Y,"BAIN & COMPANY, INC.",NY,NEW YORK,108347,2015,
DENIED,HUMAN RESOURCES REPRESENTATIVE,Y,SOCIETE GENERALE,NY,NEW YORK,60258,2015,
DENIED,ASSOCIATE APPLICATIONS ENGINEER,Y,DATAVANTAGE CORPORATION,OH,SOLON,54538,2015,
DENIED,ASSOCIATE,Y,UNION SQUARE ADVISORS LLC,NY,NEW YORK,116251,2015,
DENIED,CONTROLS SYSTEMS ENGINEER 1,Y,DEMATIC CORP,MI,GRAND RAPIDS,57658,2015,
DENIED,ANALYST,Y,"EVERCORE PARTNERS SERVICES EAST, LLC",NY,NEW YORK,63898,2015,
DENIED,SOFTWARE ENGINEER (SYSTEMS) 4,Y,NRELATE LLC,NY,NEW YORK,101754,2015,
DENIED,STAFF SYSTEM ENGINEER,Y,"JOHNSON CONTROLS, INC.",MI,HOLLAND,52104,2015,
DENIED,CHIEF OPERATING OFFICER,Y,"LIFEWATCH SERVICES, INC.",IL,ROSEMONT,173056,2015,
DENIED,MANDARIN TEACHER,Y,LAKE FOREST SCHOOL DISTRICT 67,IL,LAKE FOREST,49913,2015,
DENIED,VICE PRESIDENT,Y,ALLEN & COMPANY LLC,NY,NEW YORK,116251,2015,
DENIED,"ASSISTANT MANAGER, FRAGRANCE",Y,CHANEL INC.,NY,NEW YORK,60445,2015,
DENIED,"DIRECTOR, QUANT ON THE GLOBAL INDEX TRADING DESK / EQUITIES",Y,UBS SECURITIES LLC,NY,NEW YORK,142438,2015,
DENIED,SR. BUSINESS ANALYST (LEVEL II),Y,"MIDWESTERN REGIONAL MEDICAL CENTER, INC.",IL,SCHAUMBURG,52603,2015,
DENIED,QUANTITATIVE RESEARCHER,Y,CHOPPER TRADING LLC,IL,CHICAGO,49816,2015,
DENIED,MOBILE DEVELOPER,Y,ASTEA INTERNATIONAL INC.,PA,HORSHAM,70179,2015,
DENIED,FINANCIAL ANALYST,Y,"MASTERBRAND CABINETS, INC.",IN,JASPER,41662,2015,
DENIED,QUANTITATIVE STRATEGIST,Y,CLARITY SOLUTIONS GROUP LLC,NY,NEW YORK,63898,2015,
DENIED,FOREIGN LEGAL CONSULTANT,Y,SHEARMAN & STERLING LLP,NY,NEW YORK,123781,2015,
DENIED,JUNIOR INTERIOR DESIGNER,Y,ROBERT A.M. STERN ARCHITECTS,NY,NEW YORK,45926,2015,
DENIED,ASSOCIATE,Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,89232,2015,
DENIED,SENIOR REPORTING APPLICATION DEVELOPER,Y,STATE STREET BANK AND TRUST COMPANY,NY,NEW YORK,99000,2015,
DENIED,USABILITY EXPERIENCE DESIGNER,Y,"THE OGILVY GROUP, INC. - OGILVY & MATHER",NY,NEW YORK,40643,2015,
DENIED,INTERNATIONAL ATTORNEY,Y,"MILBANK, TWEED, HADLEY AND MCCLOY LLP",NY,NEW YORK,123781,2015,
DENIED,ANALYST,Y,PLATFORM ADVISORS LLC,NY,NEW YORK,61485,2015,
DENIED,PROGRAMMER ANALYST,Y,UNITED SOFTWARE GROUP INC.,MI,TROY,49234,2015,
DENIED,PHYSICAL THERAPIST,Y,UNITED METHODIST HOMES & SERVICES,IL,CHICAGO,52998.4,2015,
DENIED,PRINCIPAL ENGINEER,Y,A123 SYSTEMS LLC,MI,LIVONIA,101213,2015,
DENIED,ASIC DEVELOPMENT DESIGN ENGINEER 2,Y,LSI CORPORATION,MN,MENDOTA HEIGHTS,75338,2015,
DENIED,CHIEF OPERATING OFFICER,Y,"ORDERGROOVE, INC.",NY,NEW YORK,223413,2015,
DENIED,RECRUITMENT CONSULTANT,Y,MICHAEL PAGE INTERNATIONAL INC.,NY,SAN FRANCISCO,48090,2015,
DENIED,STAFF ACCOUNTANT,N,LASKEY COSTELLO LLC,OH,LAKEWOOD,43451.2,2015,
DENIED,FINANCE AND ACCOUNTING ROTATION ANALYST,Y,"CA, INC.",NY,ISLANDIA,47403,2015,
DENIED,"MANAGER, CONSULTING SERVICES",Y,"STRATA DECISION TECHNOLOGY, LLC",IL,CHICAGO,72738,2015,
DENIED,SOFTWARE TEST ENGINEER,Y,"CITRIX SYSTEMS, INC.",IL,CHAMPAIGN,49338,2015,
DENIED,ASSOCIATE,Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,104458,2015,
DENIED,PROGRAMMER ANALYST,Y,DYNAMIC ITSOLUTIONS INC,IL,BLOOMINGTON,61734,2015,
DENIED,PROGRAMMER ANALYST,Y,"UNITED SOFTWARE GROUP, INC.",OH,COLUMBUS,58698,2015,
DENIED,ENGINEER II,Y,BAXTER HEALTHCARE CORPORATION,IL,ROUND LAKE,52998,2015,
DENIED,INTERNATIONAL LICENSING ASSOCIATE,Y,"SCREEN MEDIA VENTURES, LLC",NY,NEW YORK,27123,2015,
DENIED,FEA ENGINEER,Y,"TRELLEBORG AUTOMOTIVE USA, INC.",MI,SOUTH HAVEN,63773,2015,
DENIED,DIRECTOR STRATEGY,Y,BLUE CROSS BLUE SHIELD OF MICHIGAN,MI,DETROIT,104208,2015,
DENIED,CHIEF INFORMATION OFFICER,Y,"CHOBANI, INC.",NY,NORWICH,125840,2015,
DENIED,CI COORDINATOR,Y,"JOHNSON CONTROLS INJECTION MOLDING, LLC",MI,MONROE,52672,2015,
DENIED,QUALITY ASSURANCE ENGINEER I,Y,"HARTE-HANKS DATA TECHNOLOGIES, INC.",PA,LANGHORNE,56430,2015,
DENIED,SOFTWARE ENGINEER,Y,INTEL MOBILE COMMUNICATIONS NORTH AMERICA,IL,LIBERTYVILLE,83117,2015,
DENIED,SENIOR ASSOCIATE TECHNOLOGY,Y,SAPIENT CORPORATION,IL,CHICAGO,71552,2015,
DENIED,QUALITY ASSURANCE ENGINEER I,Y,"HARTE-HANKS DATA TECHNOLOGIES, INC.",PA,LANGHORNE,56430,2015,
DENIED,CHINA MARKETS RESEARCH ANALYST,Y,"INTERCONTINENTALEXCHANGE, INC.",IL,CHICAGO,34424,2015,
DENIED,CORPORATE ACTIONS SPECIALIST,Y,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",NY,NEW YORK,63898,2015,
DENIED,FINANCIAL ENGINEER,Y,NICO HOLDINGS LLC,IL,CHICAGO,66768,2015,
DENIED,ENGINEER,Y,UNISYS CORPORATION,MN,ROSEVILLE,56347,2015,
DENIED,SOFTWARE DEVELOPMENT ENGINEER II,Y,AMAZON CORPORATE LLC,NY,NEW YORK,87714,2015,
DENIED,PROJECT MANAGER I,Y,BAXTER HEALTHCARE CORPORATION,IL,VERNON HILLS,88795,2015,
DENIED,CONSULTANT,Y,"STRATA DECISION TECHNOLOGY, LLC",IL,CHICAGO,47216,2015,
DENIED,PROJECT ENGINEER,Y,"VECTOR CANTECH, INC.",MI,NOVI,57054,2015,
DENIED,TECHNICAL WRITER,N,ITO EN (NORTH AMERICA) INC.,NY,BROOKLYN,38875.2,2015,
DENIED,QA ANALYST,Y,SEARS HOLDINGS MANAGEMENT CORPORATION,IL,HOFFMAN ESTATES,68900,2015,
DENIED,SOFTWARE ENGINEER,Y,NRELATE LLC,NY,NEW YORK,94300,2015,
DENIED,ENGINEER SENIOR R&D 1,Y,"UOP, LLC",IL,DES PLAINES,93662,2015,
DENIED,ASSOCIATE SERVICES CONSULTANT,Y,"CA, INC.",IL,LISLE,47216,2015,
DENIED,VICE PRESIDENT OF BUSINESS DEVELOPMENT,Y,FOXCODE INC.,PA,PHILADELPHIA,140587,2015,
DENIED,SENIOR ASSOCIATE - HEALTHCARE ANALYST,Y,"ACCOUNTING RESEARCH & ANALYTICS, LLC",NY,NEW YORK,90085,2015,
DENIED,SENIOR DEVELOPER,Y,"FX ALLIANCE, LLC",NY,NEW YORK,121202,2015,
DENIED,SOFTWARE PROGRAMMER,Y,SKANSOFT INC,MI,ROCHESTER,61901,2015,
DENIED,PROFESSIONAL SERVICES CONSULTANT (SOFTWARE ENGINEER),Y,"MCAFEE, INC.",NY,NEW YORK,60902,2015,
DENIED,RTMA DEVELOPER,Y,"SG AMERICAS SECURITIES, LLC",NY,NEW YORK,87714,2015,
DENIED,ELECTRONICS CONTROLS TECHNICAL SPECIALIST,Y,CUMMINS INC.,IN,COLUMBUS,69264,2015,
DENIED,SENIOR SYSTEMS LOGISTICS ANALYST,Y,SEARS HOLDINGS MANAGEMENT CORPORATION,IL,HOFFMAN ESTATES,69992,2015,
DENIED,"VICE PRESIDENT, TECHNOLOGY",Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,97989,2015,
DENIED,QUALITY ASSURANCE ANALYST,Y,SUDLER & HENNESSEY LLC,NY,NEW YORK,60798,2015,
DENIED,APPLICATION ENGINEER,Y,CUMMINS EMISSION SOLUTIONS INC.,IN,COLUMBUS,64438,2015,
DENIED,PRODUCT MANANGER,Y,AMAZON CORPORATE LLC,NY,NEW YORK CITY,112008,2015,
DENIED,ASSOCIATE,Y,"WARBURG PINCUS, LLC",NY,NEW YORK,116251,2015,
DENIED,"MEMBER TECHNICAL STAFF, QUALITY ASSURANCE",Y,"NETAPP, INC.",PA,CRANBERRY TOWNSHIP,74027,2015,
DENIED,PURCHASING MANAGER - VPI,Y,CUMMINS INC.,IN,COLUMBUS,77418,2015,
DENIED,QUANTITATIVE ANALYST,Y,"D.E. SHAW & CO., L.P.",NY,NEW YORK,104458,2015,
DENIED,ACCOUNT SPECIALIST II,Y,"AON RISK SERVICES, INC. OF MARYLAND",PA,PHILADELPHIA,51189,2015,
DENIED,ASSISTANT VICE PRESIDENT,Y,DEUTSCHE BANK NEW YORK BRANCH,NY,NEW YORK,104458,2015,
DENIED,MANDARIN TEACHER,Y,LAKE FOREST SCHOOL DISTRICT 67,IL,LAKE FOREST,46595,2015,
DENIED,SOFTWARE ARCHITECT,Y,"SOTHEBY'S, INC.",NY,NEW YORK,87714,2015,
DENIED,SENIOR - SYSTEMS ADMINISTRATOR,Y,"AT&T SERVICES, INC.",NY,AUSTIN,84406,2015,
DENIED,"DIRECTOR, LEAN SYSTEMS",Y,"SPX FLOW TECHNOLOGY- ROCHESTER, A DIVISION OF SPX CORPORATION",NY,ROCHESTER,65686,2015,
DENIED,SENIOR MECHANICAL ENGINEER,Y,CUMMINS INC.,MN,FRIDLEY,80662,2015,
DENIED,INFRASTRUCTURE SERVICES ADVISOR SENSITIVE,Y,NATIONAL GOVERNMENT SERVICES,IN,INDIANAPOLIS,78790,2015,
DENIED,"VICE PRESIDENT, NORTH AMERICA",Y,ARCHER DANIELS MIDLAND COMPANY,IL,DECATUR,81515,2015,
DENIED,INFORMATION ARCHITECT,Y,SAPIENT CORPORATION,NY,NEW YORK,61485,2015,
DENIED,APPLICATIONS DEVELOPER,Y,"FLEETILLA, LLC",MI,TRENTON,59093,2015,
DENIED,"DIRECTOR, CONSUMER INSIGHTS & MARKETING",Y,"BORDERFREE, INC.",NY,NEW YORK,90438,2015,
DENIED,ASSOCIATE ANALYST,Y,"ANCHORAGE CAPITAL GROUP, L.L.C.",NY,NEW YORK,90085,2015,
DENIED,"MANAGER, ORACLE APPLICATIONS - ORDER MANAGEMENT",Y,"MASTERBRAND CABINETS, INC.",IN,JASPER,102024,2015,
DENIED,ANALYTICS DIRECTOR,Y,MEDIACOM WORLDWIDE INC,NY,NEW YORK,134368,2015,
DENIED,SOFTWARE ENGINEER (OBJECT ORIENTED,Y,"AIM BIG, INC.",IL,DES PLAINES,47216,2015,
DENIED,IT BUSINESS SPECIALIST - MASTER DATA MANAGEMENT,Y,"PRAXAIR, INC.",NY,TONAWANDA,49109,2015,
DENIED,ELEMENTARY SCHOOL EDUCATION COORDINATOR,Y,"ECOLE INTERNATIONALE DE NEW YORK, LLC",NY,NEW YORK,48402,2015,
DENIED,EMISSIONS ENGINEER,Y,ESW AMERICA INC.,PA,MONTGOMERYVILLE,74651,2015,
DENIED,MANDARIN TEACHER,Y,LAKE FOREST SCHOOL DISTRICT 67,IL,LAKE FOREST,48225,2015,
DENIED,ASSOCIATE DESIGNER - WOMEN'S SWEATERS,Y,"PRESIDIO INTERNATIONAL, INC",NY,NEW YORK,54538,2015,
DENIED,SENIOR ARCHITECTURAL DESIGNER,Y,ROBERT A.M. STERN ARCHITECTS,NY,NEW YORK,68806,2015,
DENIED,SENIOR COPYWRITER,Y,RAPP WORLDWIDE INC.,NY,NEW YORK,73798,2015,
DENIED,VPI QUALITY ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,64438,2015,
DENIED,SENIOR SOFTWARE ENGINEER,Y,"QUALCOMM TECHNOLOGIES, INC.",NY,AMHERST,70117,2015,
DENIED,SOFTWARE ENGINEER,Y,INTEL AMERICAS,IL,CHAMPAIGN,96138,2015,
DENIED,EXTERNAL MATERIALS PLANNER,Y,CUMMINS INC.,MN,FRIDLEY,63232,2015,
DENIED,BRAND MANAGER,Y,TBWA WORLDWIDE INC.,NY,NEW YORK,59738,2015,
DENIED,LEAD SAP BASIS ENGINEER,Y,"JOHNSON CONTROLS, INC.",WI,MILWAUKEE,89482,2015,
DENIED,INTERNATIONAL CLIENT MANAGEMENT DIRECTOR,Y,GMR MARKETING LLC,NY,NEW YORK,101130,2015,
DENIED,ASSOCIATE,Y,MORGAN STANLEY & CO. LLC,NY,PURCHASE,104458,2015,
DENIED,"MANAGER, FINANCE",Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,55370,2015,
DENIED,DEVELOPMENT SPECIALIST,Y,PRAXAIR INC.,NY,TONAWANDA,85738,2015,
DENIED,PRINCIPAL SOFTWARE ENGINEER,Y,"RED HAT, INC.",NY,NEW YORK,107432,2015,
DENIED,POWER ELECTRONICS HARDWARE ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,70200,2015,
DENIED,ASSOCIATE- BUSINESS DEVELOPMENT,Y,"DFG INVESTMENT ADVISERS, INC.",NY,NEW YORK,67205,2015,
DENIED,"DIRECTOR, DEVELOPER / EQUITY DERIVATIVES QUANT TRADING",Y,UBS AG,NY,NEW YORK,122179,2015,
DENIED,SENIOR IMPLEMENTATION ANALYSTS,Y,"PERSISTENT SYSTEMS, INC",MI,BENTON HARBOR,67600,2015,
DENIED,IT SERVICE DELIVERY ANALYST,Y,NISOURCE CORPORATE SERVICES COMPANY,IN,MERRILLVILLE,52499,2015,
DENIED,PRINCIPAL CONSULTANT (SOFTWARE ENGINEER),Y,"TIBCO SOFTWARE, INC.",IL,SCHAUMBURG,89981,2015,
DENIED,"SENIOR MANAGER, GLOBAL MARKETING PARTNERSHIPS",Y,NBA PROPERTIES INC.,NY,NEW YORK,67829,2015,
DENIED,"MOBILE PRODUCT MANAGER, MEMBER EXPERIENCES",Y,SEARS HOLDINGS MANAGEMENT CORPORATION,IL,HOFFMAN ESTATES,104700,2015,
DENIED,FINANCIAL DEVELOPER,Y,"SUITE, LLC",NY,NEW YORK,67205,2015,
DENIED,SENIOR DESIGNER,Y,LANDOR LLC,NY,NEW YORK,63149,2015,
DENIED,NATURAL GAS ANALYST,Y,HESS ENERGY TRADING COMPANY LLC,NY,NEW YORK,59738,2015,
DENIED,MECHANICAL PROJECT ENGINEER,Y,KOHLER COMPANY,WI,KOHLER,59675,2015,
DENIED,MANAGING CONSULTANT (PROFESSIONAL SERVICES ENGINEERING),Y,"MCAFEE, INC.",NY,AMHERST,68286,2015,
DENIED,MECHANICAL DEVELOPMENT ENGINEER,Y,CUMMINS EMISSION SOLUTIONS INC.,IN,COLUMBUS,67122,2015,
DENIED,CONSULTING SOFTWARE ENGINEER,Y,REDPRAIRIE CORPORATION,WI,WAUKESHA,67413,2015,
DENIED,DEVELOPMENT SPECIALIST II,Y,PRAXAIR INC.,NY,TONAWANDA,82472,2015,
DENIED,SENIOR SOFTWARE ENGINEER (JAVA),Y,"MINDSPARK INTERACTIVE NETWORK, INC.",NY,WHITE PLAINS,105789,2015,
DENIED,SENIOR ACCOUNT EXECUTIVE,Y,HILL + KNOWLTON STRATEGIES,NY,NEW YORK,58926,2015,
DENIED,"DIRECTOR, APPLICATION DEVELOPMENT AND INFRASTRUCTURE",Y,AMERICAN COLLEGE OF CHEST PHYSICIANS,IL,NORTHBROOK,103626,2015,
DENIED,SENIOR ACCOUNTANT AND TAX MANAGER,Y,"TECHFINANCE ADVISORY, LLC",NY,SCARSDALE,54642,2015,
DENIED,QUALITY ASSURANCE ANALYST,Y,"ULINE, INC.",WI,PLEASANT PRAIRIE,56805,2015,
DENIED,FLASH & FRONT END DEVELOPER,Y,CONNECTED VENTURES LLC,NY,NEW YORK,89378,2015,
DENIED,PEOPLESOFT DEVELOPER,Y,"UNIQUE COMP, INC",NY,ALBANY,77230,2015,
DENIED,ASSOCIATE,Y,MORGAN STANLEY &  CO. LLC,NY,NEW YORK,77626,2015,
DENIED,ASSOCIATE,Y,MORGAN STANLEY &  CO. LLC,NY,NEW YORK,77626,2015,
DENIED,PROJECT ENGINEER,Y,CNH AMERICA LLC,WI,BURR RIDGE,69347,2015,
DENIED,SUPPORT ANALYST,Y,"SG AMERICAS SECURITIES, LLC",NY,NEW YORK,94890,2015,
DENIED,SUPPLY CHAIN MANAGER,Y,CUMMINS INC.,IN,COLUMBUS,102066,2015,
DENIED,ASSOCIATE,Y,DEUTSCHE BANK SECURITIES INC.,NY,NEW YORK,122845,2015,
DENIED,VICE PRESIDENT,Y,LAZARD FRERES & CO. LLC,NY,NEW YORK,180294,2015,
DENIED,SENIOR CONTROLS RESEARCH ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,67122,2015,
DENIED,BUSINESS SYSTEMS ANALYST,Y,CUMMINS INC.,MN,SHOREVIEW,57970,2015,
DENIED,SENIOR SYSTEMS INTEGRATION ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,71552,2015,
DENIED,"SENIOR ASSOCIATE, TECHNOLOGY L2",Y,SAPIENT CORPORATION,MN,MINNEAPOLIS,91728,2015,
DENIED,SENIOR SPECIALIST-RAN ENGINEER,Y,AT&T MOBILITY SERVICES LLC,IL,SCHAUMBURG,62878,2015,
DENIED,ANALYST / PRIVATE FUNDS GROUP,Y,UBS SECURITIES LLC,NY,NEW YORK,67205,2015,
DENIED,SENIOR DESIGN ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,76232,2015,
DENIED,TEST TEAM LEAD,Y,CUMMINS EMISSION SOLUTIONS INC.,IN,COLUMBUS,75608,2015,
DENIED,PHYSICAL THERAPIST,Y,"SPRINT HEALTH SOLUTIONS, LLC",NY,BRONX,41600,2015,
DENIED,ASSOCIATE,Y,DEUTSCHE BANK NEW YORK BRANCH,NY,NEW YORK,89378,2015,
DENIED,"DIRECTOR, BUSINESS STRATEGIST / POWER & UTILITIES GROUP",Y,UBS SECURITIES LLC,NY,NEW YORK,150654,2015,
DENIED,SENIOR ENGINEER APPLIED MECHANICS,Y,CUMMINS INC.,IN,COLUMBUS,67122,2015,
DENIED,POSTDOCTORAL FELLOW,Y,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE &AMP; SCIENCE,IL,NORTH CHICAGO,38854,2015,
DENIED,DEVELOPMENT SPECIALIST,Y,"PRAXAIR, INC.",NY,TONAWANDA,78229,2015,
DENIED,ARCHITECTURAL DESIGN TECHNOLOGY SPECIALIST,Y,"HELLMUTH, OBATA & KASSABAUM,INC.",NY,NEW YORK,80101,2015,
DENIED,"AUTHORIZED OFFICER, CLIENT SERVICE",Y,UBS SECURITIES LLC,NY,NEW YORK,64700,2015,
DENIED,ANALYST,Y,"SHANNON RIVER FUND MANAGEMENT, LLC",NY,NEW YORK,67205,2015,
DENIED,ACCOUNT EXECUTIVE,Y,LLNS INC.,NY,NEW YORK,55682,2015,
DENIED,ASSISTANT ACCOUNT EXECUTIVE,Y,KETCHUM INC.,NY,NEW YORK,40082,2015,
DENIED,RESEARCH DIRECTOR,Y,INTERBRANDHEALTH INC.,NY,NEW YORK,104291,2015,
DENIED,ASSOCIATE COMMUNITY MANAGER,Y,MARINA MAHER COMMUNICATIONS LLC,NY,NEW YORK,40082,2015,
DENIED,ASSOCIATE CONSULTANT,Y,KETCHUM CHANGE INC.,NY,NEW YORK,66747,2015,
DENIED,APPLICATION ENGINEER - TECHNICAL SPECIALIST,Y,CUMMINS INC.,IN,COLUMBUS,67122,2015,
DENIED,TREASURY ACCOUNTANT,Y,"KERRY, INC.",WI,BELOIT,52478,2015,
DENIED,LEAD SENIOR CONSULTANT,Y,SUNGARD CONSULTING SERVICES LLC,NY,NEW YORK,71510,2015,
DENIED,"ANALYST, TECHNOLOGY",Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,60362,2015,
DENIED,SOFTWARE ENGINEER,Y,"CITRIX SYSTEMS, INC.",IL,CHAMPAIGN,68245,2015,
DENIED,IT BUSINESS ANALYST I,Y,"CHICAGO MERCANTILE EXCHANGE, INC.",IL,CHICAGO,67142,2015,
DENIED,SENIOR SOFTWARE DEVELOPER,Y,SUDLER & HENNESSEY LLC,NY,NEW YORK,89378,2015,
DENIED,SENIOR QUALITY ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,67122,2015,
DENIED,"ADVANCED ANALYTICS ANALYST, INFORMATION TECHNOLOGY",Y,STEELCASE INC.,MI,GRAND RAPIDS,47507,2015,
DENIED,FIELD APPLICATIONS SPECIALIST (BIOMEDICAL ENGINEER),Y,FLUIDIGM CORPORATION,NY,GLEN COVE,84531,2015,
DENIED,ASSOCIATE,Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,95014,2015,
DENIED,AUDIT MANAGER,Y,EOS ACCOUNTANTS LLP,MI,NOVI,70200,2015,
DENIED,ANALYST,Y,"EVERCORE PARTNERS SERVICES EAST, LLC",NY,NEW YORK,67205,2015,
DENIED,BUSINESS INTELLIGENCE ENGINEER,Y,"MINDSPARK INTERACTIVE NETWORK, INC.",NY,YONKERS,74800,2015,
DENIED,FINANCE SYSTEMS ENTERPRISE PERFORMANCE MANAGEMENT ANALYST,Y,CUMMINS INC.,IN,COLUMBUS,46197,2015,
DENIED,ANALYST,Y,MORGAN STANLEY & CO. LLC,NY,NEW YORK,67205,2015,
DENIED,COMMERCIAL PRODUCT MANAGER,Y,CUMMINS INC.,IN,COLUMBUS,82181,2015,
DENIED,SENIOR ASSOCIATE (FINANCIAL QUANTITATIVE ANALYST),Y,"ACCOUNTING RESEARCH & ANALYTICS, LLC",NY,NEW YORK,67122,2015,
DENIED,"ANALYST, INVESTMENT BANKING DEPARTMENT",Y,UBS SECURITIES LLC,NY,NEW YORK,67205,2015,
DENIED,"ASSISTANT DIRECTOR, DEVELOPMENT",Y,"NEW YORK LAWYERS FOR THE PUBLIC INTEREST, INC.",NY,NEW YORK,71302,2015,
DENIED,CONTROLS ENGINEER,Y,CUMMINS EMISSION SOLUTIONS INC.,IN,COLUMBUS,70200,2015,
DENIED,SENIOR CONTROLS AND DIAGNOSTICS ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,67122,2015,
DENIED,RATING ANALYST,Y,"HOMESITE GROUP, INC.",NY,BOSTON,58968,2015,
DENIED,VICE PRESIDENT,Y,MORGAN STANLEY FUND SERVICES INC.,NY,NEW  YORK,122845,2015,
DENIED,ASIC DVDS ENG STAFF,Y,LSI CORPORATION,PA,ALLENTOWN,91894,2015,
DENIED,ELECTRONICS ENGINEER - TECHNICAL SPECIALIST,Y,CUMMINS INC.,IN,COLUMBUS,70200,2015,
DENIED,SENIOR BUSINESS ANALYST,Y,CUMMINS INC.,IN,COLUMBUS,49525,2015,
DENIED,SENIOR DESIGNER,Y,"UNIQLO GLOBAL INNOVATION CENTER, INC.",NY,NEW YORK,96949,2015,
DENIED,ANALYST,Y,DEUTSCHE BANK SECURITIES INC.,NY,NEW YORK,67205,2015,
DENIED,PRODUCT ENGINEER - POWERTRAIN ELECTRICAL INTEGRATION,Y,FCA US LLC,MI,AUBURN HILLS,62005,2015,
DENIED,SOFTWARE ENGINEER,Y,NEOTA LOGIC INC.,NY,NEW YORK,72987,2015,
DENIED,PHYSICAL THERAPIST,Y,UNITED METHODIST HOMES & SERVICES,IL,CHICAGO,52998.4,2015,
DENIED,AUDIT STAFF ACCOUNTANT,Y,EOS ACCOUNTANTS LLP,IL,SCHAUMBURG,45926,2015,
DENIED,CONSULTANT,Y,"BAIN & COMPANY, INC.",IL,CHICAGO,102773,2015,
DENIED,TECHNICAL SALES/SERVICE ENGINEER,Y,"TOSEI AMERICA, INC.",OH,CINCINNATI,39707,2015,
DENIED,SR. BUSINESS ANALYST,Y,ZILSOL LLC,NY,NEW YORK,60362,2015,
DENIED,DATA SCIENTIST,Y,"TRENDALYTICS INNOVATION LABS, INC.",NY,NEW YORK,101629,2015,
DENIED,ANALYST,Y,"SIEGEL & GALE, LLC",NY,NEW YORK,40082,2015,
DENIED,SENIOR CPE (COMBUSTION PERFORMANCE EMISSIONS) ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,67122,2015,
DENIED,REQUIREMENTS ENGINEER,Y,"NBCUNIVERSAL MEDIA, LLC",NY,NEW YORK,77626,2015,
DENIED,PROJECT COORDINATOR,Y,"ROGERS SOFTWARE DEVELOPMENT, INC.",MN,EDINA,49213,2015,
DENIED,SENIOR QUANTITATIVE RISK MANAGEMENT ANALYST,Y,"CHICAGO MERCANTILE EXCHANGE, INC.",IL,CHICAGO,67142,2015,
DENIED,SOFTWARE QUALITY ANALYST,Y,"TEKCOMMANDS, INC.",MI,FARMINGTON HILLS,61775,2015,
DENIED,SOFTWARE ENGINEER I,Y,"CHICAGO MERCANTILE EXCHANGE, INC.",IL,CHICAGO,62712,2015,
DENIED,PROGRAMMER ANALYST,Y,"MINDWAVE SOLUTIONS, INC",IL,DEERFIELD,61318,2015,
DENIED,NEW PRODUCT RELIABILITY ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,40518,2015,
DENIED,INTERNATIONAL ACCOUNT EXECUTIVE,Y,"3.1 PHILLIP LIM, LLC",NY,NEW YORK,44824,2015,
DENIED,FOREIGN LEGAL SPECIALIST,N,"Z. WANG & ASSOCIATES, P.C.",IL,CHICAGO,42036.8,2015,
DENIED,COMPUTER HARDWARE ENGINEER,N,"UTC ASSOCIATES, INC.",NY,NEW YORK,77376,2015,
